"","timestamp","moving_mean_P1","moving_mean_P2"
"1","2020-01-01 00:00:00",82.5645655877342,32.486269165247
"2","2020-01-02 00:00:00",50.1371183533448,18.3326072041166
"3","2020-01-03 00:00:00",16.7976256499133,11.3514904679376
"4","2020-01-04 00:00:00",19.0477435897436,4.53242735042735
"5","2020-01-05 00:00:00",21.3272136752137,5.77723076923077
"6","2020-01-06 00:00:00",17.3046371681416,13.6776637168142
"7","2020-01-07 00:00:00",38.2785714285714,22.4503350970018
"8","2020-01-08 00:00:00",11.3803918228279,7.75395229982964
"9","2020-01-09 00:00:00",20.6844615384615,15.766547008547
"10","2020-01-10 00:00:00",12.3712975778547,8.79425605536332
"11","2020-01-11 00:00:00",9.07515410958904,4.41919520547945
"12","2020-01-12 00:00:00",11.9275680272109,9.01585034013605
"13","2020-01-13 00:00:00",15.3537847222222,9.98473958333333
"14","2020-01-14 00:00:00",14.7162652705061,9.17712041884817
"15","2020-01-15 00:00:00",6.66772413793103,4.23325862068966
"16","2020-01-16 00:00:00",16.4523090277778,8.13008680555556
"17","2020-01-17 00:00:00",50.5448857644991,26.7828822495606
"18","2020-01-18 00:00:00",13.63764604811,8.48587628865979
"19","2020-01-19 00:00:00",25.3864102564103,11.6003846153846
"20","2020-01-20 00:00:00",32.6055888650964,11.7059314775161
"21","2020-01-21 00:00:00",26.2709523809524,11.3228395061728
"22","2020-01-22 00:00:00",37.8626070763501,20.3646182495345
"23","2020-01-23 00:00:00",22.0069464285714,10.5398035714286
"24","2020-01-24 00:00:00",62.672311827957,33.8782795698925
"25","2020-01-25 00:00:00",41.4789877835951,19.9753054101222
"26","2020-01-26 00:00:00",57.2167805755396,23.798309352518
"27","2020-01-27 00:00:00",49.4213986013986,22.7752447552448
"28","2020-01-28 00:00:00",8.04878260869565,4.9728347826087
"29","2020-01-29 00:00:00",8.87595113438045,4.22476439790576
"30","2020-01-30 00:00:00",12.09295221843,4.4019795221843
"31","2020-01-31 00:00:00",10.1640255009107,4.8684335154827
"32","2020-02-01 00:00:00",5.71162587412587,2.81867132867133
"33","2020-02-02 00:00:00",13.4135037878788,5.66746212121212
"34","2020-02-03 00:00:00",15.1961524500907,6.28989110707804
"35","2020-02-04 00:00:00",11.4569981238274,3.55011257035647
"36","2020-02-05 00:00:00",4.65813861386139,2.38168316831683
"37","2020-02-06 00:00:00",18.586880733945,7.60403669724771
"38","2020-02-07 00:00:00",20.0967225325885,12.3881191806331
"39","2020-02-08 00:00:00",43.2133333333333,20.7267085953878
"40","2020-02-09 00:00:00",12.891094049904,8.63547024952015
"41","2020-02-10 00:00:00",7.11136645962733,2.47501035196687
"42","2020-02-11 00:00:00",8.78394941634241,2.73466926070039
"43","2020-02-12 00:00:00",10.0796990740741,3.09414351851852
"44","2020-02-13 00:00:00",9.58147826086956,4.25019130434783
"45","2020-02-14 00:00:00",37.7865076660988,22.3824701873935
"46","2020-02-15 00:00:00",38.3114700854701,15.8801709401709
"47","2020-02-16 00:00:00",3.76048695652174,2.7443652173913
"48","2020-02-17 00:00:00",4.40348198970841,1.75535162950257
"49","2020-02-18 00:00:00",7.43855421686747,2.72905335628227
"50","2020-02-19 00:00:00",9.21024013722127,3.5434819897084
"51","2020-02-20 00:00:00",11.6480204778157,6.1657337883959
"52","2020-02-21 00:00:00",12.1906142034549,3.61149712092131
"53","2020-02-22 00:00:00",6.83362403100775,2.6756007751938
"54","2020-02-23 00:00:00",5.65249003984064,3.20741035856574
"55","2020-02-24 00:00:00",14.2605008944544,4.73441860465116
"56","2020-02-25 00:00:00",6.7431941923775,3.73475499092559
"57","2020-02-26 00:00:00",11.229650092081,8.48049723756906
"58","2020-02-27 00:00:00",10.2479225352113,7.21214788732394
"59","2020-02-28 00:00:00",11.6995104895105,6.64409090909091
"60","2020-02-29 00:00:00",11.4476140350877,5.76491228070175
"61","2020-03-01 00:00:00",3.9621143847487,2.50793760831889
"62","2020-03-02 00:00:00",9.11021568627451,5.94864705882353
"63","2020-03-03 00:00:00",11.3535266821346,8.14749419953596
"64","2020-03-04 00:00:00",19.9413921901528,13.1089134125637
"65","2020-03-05 00:00:00",30.179180887372,15.0868600682594
"66","2020-03-06 00:00:00",24.0086201022146,17.4389437819421
"67","2020-03-07 00:00:00",27.6966666666667,19.831462585034
"68","2020-03-08 00:00:00",20.5480372250423,13.4890016920474
"69","2020-03-09 00:00:00",13.6296397941681,9.23665523156089
"70","2020-03-10 00:00:00",8.93010186757216,6.49514431239389
"71","2020-03-11 00:00:00",9.88622807017544,3.82377192982456
"72","2020-03-12 00:00:00",6.75604247104247,3.93289575289575
"73","2020-03-13 00:00:00",9.71911654135338,2.90697368421053
"74","2020-03-14 00:00:00",11.4098330241187,4.34066790352505
"75","2020-03-15 00:00:00",7.57826498422713,5.32123028391167
"76","2020-03-16 00:00:00",12.7346746575342,7.51018835616438
"77","2020-03-17 00:00:00",19.8045034246575,12.0592123287671
"78","2020-03-18 00:00:00",25.3321139705882,15.4691360294118
"79","2020-03-19 00:00:00",16.5001584507042,11.7089788732394
"80","2020-03-20 00:00:00",10.7572154471545,5.32560975609756
"81","2020-03-21 00:00:00",6.38536764705882,3.50977941176471
"82","2020-03-22 00:00:00",3.15803448275862,2.4888275862069
"83","2020-03-23 00:00:00",6.96497942386831,4.49041152263375
"84","2020-03-24 00:00:00",12.5536217303823,7.77209255533199
"85","2020-03-25 00:00:00",16.74584,NA
"86","2020-03-26 00:00:00",22.4271157894737,13.6651789473684
"87","2020-03-27 00:00:00",34.6265268065268,21.6237529137529
